taxa	abundance
Actinobacteria (class)	0.0426
Alphaproteobacteria	0.0147
Bacilli	0.1080
Bacteroidia	0.1440
Betaproteobacteria	0.0082
Chlamydiia	0.0016
Clostridia	0.5614
Deinococci	0.0016
Deltaproteobacteria	0.0196
Erysipelotrichi	0.0393
Flavobacteriia	0.0033
Gammaproteobacteria	0.0327
Gemmatimonadetes (class)	0.0016
Methanomicrobia	0.0016
Mollicutes	0.0033
Negativicutes	0.0065
Synergistia	0.0016
Thermoprotei	0.0016
unclassified	0.0065
