taxa	abundance
Actinobacteria	0.0332
Bacteroidetes	0.1350
Chlamydiae	0.0022
Crenarchaeota	0.0011
Cyanobacteria	0.0022
Elusimicrobia	0.0011
Euryarchaeota	0.0011
Fibrobacteres	0.0011
Firmicutes	0.7345
Fusobacteria	0.0011
Planctomycetes	0.0011
Proteobacteria	0.0774
Spirochaetes	0.0033
Synergistetes	0.0011
Tenericutes	0.0022
Thermotogae	0.0011
Verrucomicrobia	0.0011
