taxa	abundance
Actinobacteria (class)	0.0593
Alphaproteobacteria	0.0108
Bacilli	0.0216
Bacteroidia	0.1375
Betaproteobacteria	0.0108
Chlamydiia	0.0027
Clostridia	0.5822
Deltaproteobacteria	0.0162
Epsilonproteobacteria	0.0027
Erysipelotrichi	0.0728
Flavobacteriia	0.0054
Gammaproteobacteria	0.0485
Halobacteria	0.0027
Methanobacteria	0.0027
Mollicutes	0.0054
Negativicutes	0.0108
Spirochaetia	0.0027
unclassified	0.0054
