taxa	abundance
Actinobacteria	0.0593
Bacteroidetes	0.1429
Chlamydiae	0.0027
Euryarchaeota	0.0054
Firmicutes	0.6873
Proteobacteria	0.0943
Spirochaetes	0.0027
Tenericutes	0.0054
