taxa	abundance
Actinobacteria (class)	0.0545
Alphaproteobacteria	0.0233
Bacilli	0.0389
Bacteroidia	0.2724
Clostridia	0.3813
Epsilonproteobacteria	0.0078
Erysipelotrichi	0.1051
Gammaproteobacteria	0.0428
Halobacteria	0.0078
Mollicutes	0.0039
Negativicutes	0.0545
unclassified	0.0078
