taxa	abundance
Bacillales	0.0078
Bacteroidales	0.2724
Bifidobacteriales	0.0506
Campylobacterales	0.0078
Clostridiales	0.3774
Coriobacteriales	0.0039
Enterobacteriales	0.0311
Erysipelotrichales	0.1051
Halobacteriales	0.0078
Lactobacillales	0.0311
Mycoplasmatales	0.0039
Nitrosopumilales	0.0039
Pseudomonadales	0.0039
Rhizobiales	0.0039
Rhodobacterales	0.0078
Rickettsiales	0.0078
Selenomonadales	0.0545
Sphingomonadales	0.0039
Thermoanaerobacterales	0.0039
Thiotrichales	0.0078
unclassified	0.0039
