taxa	abundance
Actinobacteria	0.0220
Bacteroidetes	0.1221
Chlamydiae	0.0010
Cyanobacteria	0.0020
Euryarchaeota	0.0020
Fibrobacteres	0.0030
Firmicutes	0.7568
Planctomycetes	0.0020
Proteobacteria	0.0741
Spirochaetes	0.0020
Synergistetes	0.0020
Tenericutes	0.0050
Thaumarchaeota	0.0010
Thermotogae	0.0020
Verrucomicrobia	0.0030
